nohup: ignoring input
{'lr': 0.0001, 'batch_size': 32, 'batch_size_val': 1, 'num_frames': 1, 'weight_decay': 0, 'epochs': 6, 'lr_drop': [60000], 'clip_max_norm': 1, 'sam2_version': 'base', 'sam2_config': 'sam2_configs/repvit_hiera.yaml', 'sam2_checkpoint': '', 'disable_pred_obj_score': True, 'motion_prompt': False, 'HSA': False, 'HSA_patch_size': [8, 4, 2], 'adapter_dim': 256, 'fusion_stages_txt': [4, 8, 12], 'fusion_stages': [1, 2, 3], 'use_cme_head': False, 'switch_mem': 'reweight', 'cme_decision_window': 4, 'dataset_file': 'all', 'coco_path': 'data/coco', 'ytvos_path': 'data/ref-youtube-vos', 'davis_path': 'data/ref-davis', 'mevis_path': 'data/MeViS_release', 'max_size': 1024, 'augm_resize': False, 'output_dir': 'output/repvit_refcoco_all', 'name_exp': 'repvit_refcoco_all', 'device': 'cuda', 'seed': 0, 'resume': '', 'resume_optimizer': False, 'start_epoch': 0, 'eval': False, 'num_workers': 4, 'no_distributed': False, 'threshold': 0.5, 'split': 'valid', 'visualize': False, 'eval_clip_window': 8, 'set': 'val', 'task': 'unsupervised', 'results_path': None}
Not using distributed mode
git:
  sha: 0b50cce1e8a55f252357cf3aa98fab3c882e705f, status: clean, branch: main

Namespace(lr=0.0001, batch_size=32, batch_size_val=1, num_frames=1, weight_decay=0, epochs=6, lr_drop=[60000], clip_max_norm=1, sam2_version='base', sam2_config='sam2_configs/repvit_hiera.yaml', sam2_checkpoint='', disable_pred_obj_score=True, motion_prompt=False, HSA=False, HSA_patch_size=[8, 4, 2], adapter_dim=256, fusion_stages_txt=[4, 8, 12], fusion_stages=[1, 2, 3], use_cme_head=False, switch_mem='reweight', cme_decision_window=4, dataset_file='all', coco_path='data/coco', ytvos_path='data/ref-youtube-vos', davis_path='data/ref-davis', mevis_path='data/MeViS_release', max_size=1024, augm_resize=False, output_dir='output/repvit_refcoco_all', name_exp='repvit_refcoco_all', device='cuda', seed=0, resume='', resume_optimizer=False, start_epoch=0, eval=False, num_workers=4, no_distributed=False, threshold=0.5, split='valid', visualize=False, eval_clip_window=8, set='val', task='unsupervised', results_path=None, distributed=False, ngpu=1, log_file='output/repvit_refcoco_all/log.txt')
number of params: 141994764
Trainable parameters:  3765442
Parameters fixed:  138229322
loading annotations into memory...
Done (t=1.13s)
creating index...
index created!
loading annotations into memory...
Done (t=1.02s)
creating index...
index created!
loading annotations into memory...
Done (t=0.55s)
creating index...
index created!
loading annotations into memory...
Done (t=0.08s)
creating index...
index created!
Start training
Epoch: [0]  [    0/10041]  eta: 5:42:56  lr: 0.000100  loss: 1.0853 (1.0853)  loss_mask: 0.2039 (0.2039)  loss_dice: 0.8814 (0.8814)  loss_mask_unscaled: 0.2039 (0.2039)  loss_dice_unscaled: 0.8814 (0.8814)  grad_norm: 0.0198 (0.0198)  time: 2.0492  data: 1.0810  max mem: 9713
nohup: ignoring input
{'lr': 0.0001, 'batch_size': 32, 'batch_size_val': 1, 'num_frames': 1, 'weight_decay': 0, 'epochs': 6, 'lr_drop': [60000], 'clip_max_norm': 1, 'sam2_version': 'base', 'sam2_config': 'sam2_configs/repvit_hiera.yaml', 'sam2_checkpoint': '', 'disable_pred_obj_score': True, 'motion_prompt': False, 'HSA': False, 'HSA_patch_size': [8, 4, 2], 'adapter_dim': 256, 'fusion_stages_txt': [4, 8, 12], 'fusion_stages': [1, 2, 3], 'use_cme_head': False, 'switch_mem': 'reweight', 'cme_decision_window': 4, 'dataset_file': 'all', 'coco_path': 'data/coco', 'ytvos_path': 'data/ref-youtube-vos', 'davis_path': 'data/ref-davis', 'mevis_path': 'data/MeViS_release', 'max_size': 1024, 'augm_resize': False, 'output_dir': 'output/repvit_refcoco_all', 'name_exp': 'repvit_refcoco_all', 'device': 'cuda', 'seed': 0, 'resume': '', 'resume_optimizer': False, 'start_epoch': 0, 'eval': False, 'num_workers': 4, 'no_distributed': False, 'threshold': 0.5, 'split': 'valid', 'visualize': False, 'eval_clip_window': 8, 'set': 'val', 'task': 'unsupervised', 'results_path': None}
Not using distributed mode
git:
  sha: 0b50cce1e8a55f252357cf3aa98fab3c882e705f, status: clean, branch: main

Namespace(lr=0.0001, batch_size=32, batch_size_val=1, num_frames=1, weight_decay=0, epochs=6, lr_drop=[60000], clip_max_norm=1, sam2_version='base', sam2_config='sam2_configs/repvit_hiera.yaml', sam2_checkpoint='', disable_pred_obj_score=True, motion_prompt=False, HSA=False, HSA_patch_size=[8, 4, 2], adapter_dim=256, fusion_stages_txt=[4, 8, 12], fusion_stages=[1, 2, 3], use_cme_head=False, switch_mem='reweight', cme_decision_window=4, dataset_file='all', coco_path='data/coco', ytvos_path='data/ref-youtube-vos', davis_path='data/ref-davis', mevis_path='data/MeViS_release', max_size=1024, augm_resize=False, output_dir='output/repvit_refcoco_all', name_exp='repvit_refcoco_all', device='cuda', seed=0, resume='', resume_optimizer=False, start_epoch=0, eval=False, num_workers=4, no_distributed=False, threshold=0.5, split='valid', visualize=False, eval_clip_window=8, set='val', task='unsupervised', results_path=None, distributed=False, ngpu=1, log_file='output/repvit_refcoco_all/log.txt')
0B [00:00, ?B/s]1042301B [00:00, 34871991.81B/s]
number of params: 141994764
Trainable parameters:  3765442
Parameters fixed:  138229322
loading annotations into memory...
Done (t=1.13s)
creating index...
index created!
loading annotations into memory...
Done (t=1.02s)
creating index...
index created!
loading annotations into memory...
Done (t=0.55s)
creating index...
index created!
loading annotations into memory...
Done (t=0.08s)
creating index...
index created!
Start training
Epoch: [0]  [    0/10041]  eta: 5:32:17  lr: 0.000100  loss: 1.0853 (1.0853)  loss_mask: 0.2039 (0.2039)  loss_dice: 0.8814 (0.8814)  loss_mask_unscaled: 0.2039 (0.2039)  loss_dice_unscaled: 0.8814 (0.8814)  grad_norm: 0.0198 (0.0198)  time: 1.9856  data: 1.0203  max mem: 9713
Epoch: [0]  [   50/10041]  eta: 2:07:43  lr: 0.000100  loss: 1.0406 (1.0469)  loss_mask: 0.1775 (0.1862)  loss_dice: 0.8622 (0.8607)  loss_mask_unscaled: 0.1775 (0.1862)  loss_dice_unscaled: 0.8622 (0.8607)  grad_norm: 0.0436 (0.0325)  time: 0.7444  data: 0.0432  max mem: 10718
Epoch: [0]  [  100/10041]  eta: 2:05:20  lr: 0.000100  loss: 0.9586 (1.0190)  loss_mask: 0.0958 (0.1569)  loss_dice: 0.8629 (0.8620)  loss_mask_unscaled: 0.0958 (0.1569)  loss_dice_unscaled: 0.8629 (0.8620)  grad_norm: 0.0789 (0.0579)  time: 0.7467  data: 0.0441  max mem: 10718
Epoch: [0]  [  150/10041]  eta: 2:04:07  lr: 0.000100  loss: 0.9416 (0.9938)  loss_mask: 0.0650 (0.1283)  loss_dice: 0.8766 (0.8655)  loss_mask_unscaled: 0.0650 (0.1283)  loss_dice_unscaled: 0.8766 (0.8655)  grad_norm: 0.0271 (0.0501)  time: 0.7460  data: 0.0441  max mem: 10718
Epoch: [0]  [  200/10041]  eta: 2:03:15  lr: 0.000100  loss: 0.9308 (0.9786)  loss_mask: 0.0568 (0.1112)  loss_dice: 0.8748 (0.8675)  loss_mask_unscaled: 0.0568 (0.1112)  loss_dice_unscaled: 0.8748 (0.8675)  grad_norm: 0.0272 (0.0446)  time: 0.7471  data: 0.0447  max mem: 10718
Epoch: [0]  [  250/10041]  eta: 2:02:47  lr: 0.000100  loss: 0.9229 (0.9684)  loss_mask: 0.0523 (0.0998)  loss_dice: 0.8707 (0.8687)  loss_mask_unscaled: 0.0523 (0.0998)  loss_dice_unscaled: 0.8707 (0.8687)  grad_norm: 0.0306 (0.0417)  time: 0.7698  data: 0.0450  max mem: 10718
Epoch: [0]  [  300/10041]  eta: 2:02:02  lr: 0.000100  loss: 0.9244 (0.9614)  loss_mask: 0.0470 (0.0913)  loss_dice: 0.8760 (0.8701)  loss_mask_unscaled: 0.0470 (0.0913)  loss_dice_unscaled: 0.8760 (0.8701)  grad_norm: 0.0293 (0.0396)  time: 0.7471  data: 0.0450  max mem: 10718
Epoch: [0]  [  350/10041]  eta: 2:01:19  lr: 0.000100  loss: 0.9170 (0.9553)  loss_mask: 0.0453 (0.0849)  loss_dice: 0.8723 (0.8703)  loss_mask_unscaled: 0.0453 (0.0849)  loss_dice_unscaled: 0.8723 (0.8703)  grad_norm: 0.0284 (0.0383)  time: 0.7495  data: 0.0449  max mem: 10718
Epoch: [0]  [  400/10041]  eta: 2:00:39  lr: 0.000100  loss: 0.9105 (0.9504)  loss_mask: 0.0435 (0.0798)  loss_dice: 0.8669 (0.8706)  loss_mask_unscaled: 0.0435 (0.0798)  loss_dice_unscaled: 0.8669 (0.8706)  grad_norm: 0.0309 (0.0376)  time: 0.7492  data: 0.0453  max mem: 10718
Epoch: [0]  [  450/10041]  eta: 1:59:58  lr: 0.000100  loss: 0.9198 (0.9467)  loss_mask: 0.0425 (0.0758)  loss_dice: 0.8773 (0.8709)  loss_mask_unscaled: 0.0425 (0.0758)  loss_dice_unscaled: 0.8773 (0.8709)  grad_norm: 0.0359 (0.0374)  time: 0.7478  data: 0.0454  max mem: 10718
Epoch: [0]  [  500/10041]  eta: 1:59:19  lr: 0.000100  loss: 0.9128 (0.9433)  loss_mask: 0.0424 (0.0725)  loss_dice: 0.8693 (0.8708)  loss_mask_unscaled: 0.0424 (0.0725)  loss_dice_unscaled: 0.8693 (0.8708)  grad_norm: 0.0380 (0.0374)  time: 0.7503  data: 0.0454  max mem: 10718
Epoch: [0]  [  550/10041]  eta: 1:58:47  lr: 0.000100  loss: 0.9154 (0.9407)  loss_mask: 0.0404 (0.0697)  loss_dice: 0.8750 (0.8710)  loss_mask_unscaled: 0.0404 (0.0697)  loss_dice_unscaled: 0.8750 (0.8710)  grad_norm: 0.0313 (0.0371)  time: 0.7688  data: 0.0662  max mem: 10718
Epoch: [0]  [  600/10041]  eta: 1:58:09  lr: 0.000100  loss: 0.9121 (0.9383)  loss_mask: 0.0409 (0.0673)  loss_dice: 0.8683 (0.8710)  loss_mask_unscaled: 0.0409 (0.0673)  loss_dice_unscaled: 0.8683 (0.8710)  grad_norm: 0.0299 (0.0368)  time: 0.7489  data: 0.0452  max mem: 10718
Epoch: [0]  [  650/10041]  eta: 1:57:29  lr: 0.000100  loss: 0.9144 (0.9364)  loss_mask: 0.0410 (0.0654)  loss_dice: 0.8744 (0.8710)  loss_mask_unscaled: 0.0410 (0.0654)  loss_dice_unscaled: 0.8744 (0.8710)  grad_norm: 0.0393 (0.0371)  time: 0.7487  data: 0.0453  max mem: 10718
Epoch: [0]  [  700/10041]  eta: 1:56:52  lr: 0.000100  loss: 0.9079 (0.9346)  loss_mask: 0.0404 (0.0636)  loss_dice: 0.8688 (0.8710)  loss_mask_unscaled: 0.0404 (0.0636)  loss_dice_unscaled: 0.8688 (0.8710)  grad_norm: 0.0326 (0.0370)  time: 0.7517  data: 0.0477  max mem: 10718
Epoch: [0]  [  750/10041]  eta: 1:56:14  lr: 0.000100  loss: 0.9122 (0.9331)  loss_mask: 0.0405 (0.0621)  loss_dice: 0.8726 (0.8710)  loss_mask_unscaled: 0.0405 (0.0621)  loss_dice_unscaled: 0.8726 (0.8710)  grad_norm: 0.0382 (0.0371)  time: 0.7493  data: 0.0460  max mem: 10718
Epoch: [0]  [  800/10041]  eta: 1:55:40  lr: 0.000100  loss: 0.9113 (0.9318)  loss_mask: 0.0395 (0.0607)  loss_dice: 0.8709 (0.8711)  loss_mask_unscaled: 0.0395 (0.0607)  loss_dice_unscaled: 0.8709 (0.8711)  grad_norm: 0.0329 (0.0372)  time: 0.7516  data: 0.0471  max mem: 10718
Epoch: [0]  [  850/10041]  eta: 1:55:02  lr: 0.000100  loss: 0.9151 (0.9307)  loss_mask: 0.0403 (0.0595)  loss_dice: 0.8772 (0.8712)  loss_mask_unscaled: 0.0403 (0.0595)  loss_dice_unscaled: 0.8772 (0.8712)  grad_norm: 0.0368 (0.0376)  time: 0.7517  data: 0.0470  max mem: 10718
Epoch: [0]  [  900/10041]  eta: 1:54:30  lr: 0.000100  loss: 0.9134 (0.9297)  loss_mask: 0.0393 (0.0584)  loss_dice: 0.8761 (0.8713)  loss_mask_unscaled: 0.0393 (0.0584)  loss_dice_unscaled: 0.8761 (0.8713)  grad_norm: 0.0364 (0.0378)  time: 0.7531  data: 0.0480  max mem: 10718
Epoch: [0]  [  950/10041]  eta: 1:53:53  lr: 0.000100  loss: 0.9127 (0.9288)  loss_mask: 0.0392 (0.0574)  loss_dice: 0.8763 (0.8714)  loss_mask_unscaled: 0.0392 (0.0574)  loss_dice_unscaled: 0.8763 (0.8714)  grad_norm: 0.0456 (0.0382)  time: 0.7550  data: 0.0495  max mem: 10718
Epoch: [0]  [ 1000/10041]  eta: 1:53:16  lr: 0.000100  loss: 0.9085 (0.9277)  loss_mask: 0.0399 (0.0566)  loss_dice: 0.8679 (0.8711)  loss_mask_unscaled: 0.0399 (0.0566)  loss_dice_unscaled: 0.8679 (0.8711)  grad_norm: 0.0392 (0.0388)  time: 0.7527  data: 0.0478  max mem: 10718
Epoch: [0]  [ 1050/10041]  eta: 1:52:40  lr: 0.000100  loss: 0.9052 (0.9268)  loss_mask: 0.0398 (0.0558)  loss_dice: 0.8656 (0.8710)  loss_mask_unscaled: 0.0398 (0.0558)  loss_dice_unscaled: 0.8656 (0.8710)  grad_norm: 0.0259 (0.0389)  time: 0.7550  data: 0.0482  max mem: 10718
Epoch: [0]  [ 1100/10041]  eta: 1:52:03  lr: 0.000100  loss: 0.9105 (0.9260)  loss_mask: 0.0394 (0.0550)  loss_dice: 0.8721 (0.8710)  loss_mask_unscaled: 0.0394 (0.0550)  loss_dice_unscaled: 0.8721 (0.8710)  grad_norm: 0.0448 (0.0391)  time: 0.7550  data: 0.0483  max mem: 10718
Epoch: [0]  [ 1150/10041]  eta: 1:51:27  lr: 0.000100  loss: 0.9098 (0.9253)  loss_mask: 0.0390 (0.0544)  loss_dice: 0.8707 (0.8710)  loss_mask_unscaled: 0.0390 (0.0544)  loss_dice_unscaled: 0.8707 (0.8710)  grad_norm: 0.0358 (0.0391)  time: 0.7550  data: 0.0482  max mem: 10718
Epoch: [0]  [ 1200/10041]  eta: 1:50:53  lr: 0.000100  loss: 0.9077 (0.9247)  loss_mask: 0.0393 (0.0538)  loss_dice: 0.8678 (0.8709)  loss_mask_unscaled: 0.0393 (0.0538)  loss_dice_unscaled: 0.8678 (0.8709)  grad_norm: 0.0445 (0.0394)  time: 0.7752  data: 0.0689  max mem: 10718
Epoch: [0]  [ 1250/10041]  eta: 1:50:17  lr: 0.000100  loss: 0.9115 (0.9240)  loss_mask: 0.0388 (0.0532)  loss_dice: 0.8723 (0.8708)  loss_mask_unscaled: 0.0388 (0.0532)  loss_dice_unscaled: 0.8723 (0.8708)  grad_norm: 0.0346 (0.0395)  time: 0.7547  data: 0.0488  max mem: 10718
Epoch: [0]  [ 1300/10041]  eta: 1:49:40  lr: 0.000100  loss: 0.9041 (0.9233)  loss_mask: 0.0399 (0.0527)  loss_dice: 0.8642 (0.8706)  loss_mask_unscaled: 0.0399 (0.0527)  loss_dice_unscaled: 0.8642 (0.8706)  grad_norm: 0.0436 (0.0397)  time: 0.7555  data: 0.0489  max mem: 10718
Epoch: [0]  [ 1350/10041]  eta: 1:49:04  lr: 0.000100  loss: 0.9077 (0.9228)  loss_mask: 0.0399 (0.0522)  loss_dice: 0.8677 (0.8706)  loss_mask_unscaled: 0.0399 (0.0522)  loss_dice_unscaled: 0.8677 (0.8706)  grad_norm: 0.0342 (0.0399)  time: 0.7566  data: 0.0497  max mem: 10718
Epoch: [0]  [ 1400/10041]  eta: 1:48:27  lr: 0.000100  loss: 0.9133 (0.9225)  loss_mask: 0.0381 (0.0517)  loss_dice: 0.8768 (0.8707)  loss_mask_unscaled: 0.0381 (0.0517)  loss_dice_unscaled: 0.8768 (0.8707)  grad_norm: 0.0405 (0.0400)  time: 0.7556  data: 0.0489  max mem: 10718
Epoch: [0]  [ 1450/10041]  eta: 1:47:50  lr: 0.000100  loss: 0.9089 (0.9220)  loss_mask: 0.0389 (0.0513)  loss_dice: 0.8705 (0.8707)  loss_mask_unscaled: 0.0389 (0.0513)  loss_dice_unscaled: 0.8705 (0.8707)  grad_norm: 0.0378 (0.0402)  time: 0.7560  data: 0.0490  max mem: 10718
Epoch: [0]  [ 1500/10041]  eta: 1:47:13  lr: 0.000100  loss: 0.9117 (0.9215)  loss_mask: 0.0392 (0.0509)  loss_dice: 0.8715 (0.8705)  loss_mask_unscaled: 0.0392 (0.0509)  loss_dice_unscaled: 0.8715 (0.8705)  grad_norm: 0.0400 (0.0405)  time: 0.7557  data: 0.0488  max mem: 10720
Epoch: [0]  [ 1550/10041]  eta: 1:46:38  lr: 0.000100  loss: 0.9067 (0.9211)  loss_mask: 0.0380 (0.0505)  loss_dice: 0.8692 (0.8705)  loss_mask_unscaled: 0.0380 (0.0505)  loss_dice_unscaled: 0.8692 (0.8705)  grad_norm: 0.0356 (0.0406)  time: 0.7569  data: 0.0503  max mem: 10720
Epoch: [0]  [ 1600/10041]  eta: 1:46:01  lr: 0.000100  loss: 0.9013 (0.9205)  loss_mask: 0.0411 (0.0502)  loss_dice: 0.8612 (0.8703)  loss_mask_unscaled: 0.0411 (0.0502)  loss_dice_unscaled: 0.8612 (0.8703)  grad_norm: 0.0421 (0.0407)  time: 0.7555  data: 0.0497  max mem: 10720
Epoch: [0]  [ 1650/10041]  eta: 1:45:24  lr: 0.000100  loss: 0.9073 (0.9202)  loss_mask: 0.0396 (0.0499)  loss_dice: 0.8659 (0.8703)  loss_mask_unscaled: 0.0396 (0.0499)  loss_dice_unscaled: 0.8659 (0.8703)  grad_norm: 0.0414 (0.0409)  time: 0.7556  data: 0.0489  max mem: 10720
Epoch: [0]  [ 1700/10041]  eta: 1:44:46  lr: 0.000100  loss: 0.9120 (0.9198)  loss_mask: 0.0384 (0.0496)  loss_dice: 0.8741 (0.8702)  loss_mask_unscaled: 0.0384 (0.0496)  loss_dice_unscaled: 0.8741 (0.8702)  grad_norm: 0.0393 (0.0412)  time: 0.7554  data: 0.0487  max mem: 10720
Epoch: [0]  [ 1750/10041]  eta: 1:44:09  lr: 0.000100  loss: 0.9071 (0.9194)  loss_mask: 0.0386 (0.0493)  loss_dice: 0.8680 (0.8701)  loss_mask_unscaled: 0.0386 (0.0493)  loss_dice_unscaled: 0.8680 (0.8701)  grad_norm: 0.0392 (0.0414)  time: 0.7558  data: 0.0487  max mem: 10720
Epoch: [0]  [ 1800/10041]  eta: 1:43:32  lr: 0.000100  loss: 0.9111 (0.9191)  loss_mask: 0.0388 (0.0490)  loss_dice: 0.8715 (0.8701)  loss_mask_unscaled: 0.0388 (0.0490)  loss_dice_unscaled: 0.8715 (0.8701)  grad_norm: 0.0455 (0.0415)  time: 0.7554  data: 0.0480  max mem: 10720
Epoch: [0]  [ 1850/10041]  eta: 1:42:56  lr: 0.000100  loss: 0.9077 (0.9189)  loss_mask: 0.0401 (0.0488)  loss_dice: 0.8677 (0.8701)  loss_mask_unscaled: 0.0401 (0.0488)  loss_dice_unscaled: 0.8677 (0.8701)  grad_norm: 0.0539 (0.0417)  time: 0.7754  data: 0.0502  max mem: 10720
Epoch: [0]  [ 1900/10041]  eta: 1:42:19  lr: 0.000100  loss: 0.9053 (0.9186)  loss_mask: 0.0386 (0.0485)  loss_dice: 0.8678 (0.8701)  loss_mask_unscaled: 0.0386 (0.0485)  loss_dice_unscaled: 0.8678 (0.8701)  grad_norm: 0.0415 (0.0418)  time: 0.7556  data: 0.0498  max mem: 10720
Epoch: [0]  [ 1950/10041]  eta: 1:41:41  lr: 0.000100  loss: 0.9152 (0.9184)  loss_mask: 0.0376 (0.0483)  loss_dice: 0.8772 (0.8701)  loss_mask_unscaled: 0.0376 (0.0483)  loss_dice_unscaled: 0.8772 (0.8701)  grad_norm: 0.0360 (0.0420)  time: 0.7556  data: 0.0496  max mem: 10720
Epoch: [0]  [ 2000/10041]  eta: 1:41:04  lr: 0.000100  loss: 0.9051 (0.9181)  loss_mask: 0.0386 (0.0480)  loss_dice: 0.8666 (0.8701)  loss_mask_unscaled: 0.0386 (0.0480)  loss_dice_unscaled: 0.8666 (0.8701)  grad_norm: 0.0370 (0.0421)  time: 0.7550  data: 0.0498  max mem: 10720
Epoch: [0]  [ 2050/10041]  eta: 1:40:26  lr: 0.000100  loss: 0.9107 (0.9179)  loss_mask: 0.0382 (0.0478)  loss_dice: 0.8715 (0.8701)  loss_mask_unscaled: 0.0382 (0.0478)  loss_dice_unscaled: 0.8715 (0.8701)  grad_norm: 0.0389 (0.0422)  time: 0.7567  data: 0.0497  max mem: 10720
Epoch: [0]  [ 2100/10041]  eta: 1:39:49  lr: 0.000100  loss: 0.9044 (0.9176)  loss_mask: 0.0382 (0.0476)  loss_dice: 0.8656 (0.8700)  loss_mask_unscaled: 0.0382 (0.0476)  loss_dice_unscaled: 0.8656 (0.8700)  grad_norm: 0.0372 (0.0422)  time: 0.7550  data: 0.0494  max mem: 10720
Epoch: [0]  [ 2150/10041]  eta: 1:39:12  lr: 0.000100  loss: 0.9085 (0.9174)  loss_mask: 0.0376 (0.0474)  loss_dice: 0.8706 (0.8700)  loss_mask_unscaled: 0.0376 (0.0474)  loss_dice_unscaled: 0.8706 (0.8700)  grad_norm: 0.0292 (0.0424)  time: 0.7568  data: 0.0500  max mem: 10720
Epoch: [0]  [ 2200/10041]  eta: 1:38:36  lr: 0.000100  loss: 0.9059 (0.9172)  loss_mask: 0.0378 (0.0472)  loss_dice: 0.8681 (0.8700)  loss_mask_unscaled: 0.0378 (0.0472)  loss_dice_unscaled: 0.8681 (0.8700)  grad_norm: 0.0411 (0.0426)  time: 0.7761  data: 0.0701  max mem: 10720
Epoch: [0]  [ 2250/10041]  eta: 1:37:58  lr: 0.000100  loss: 0.9146 (0.9170)  loss_mask: 0.0389 (0.0470)  loss_dice: 0.8747 (0.8700)  loss_mask_unscaled: 0.0389 (0.0470)  loss_dice_unscaled: 0.8747 (0.8700)  grad_norm: 0.0424 (0.0428)  time: 0.7551  data: 0.0494  max mem: 10720
Epoch: [0]  [ 2300/10041]  eta: 1:37:20  lr: 0.000100  loss: 0.9126 (0.9168)  loss_mask: 0.0378 (0.0468)  loss_dice: 0.8748 (0.8699)  loss_mask_unscaled: 0.0378 (0.0468)  loss_dice_unscaled: 0.8748 (0.8699)  grad_norm: 0.0345 (0.0428)  time: 0.7557  data: 0.0497  max mem: 10720
Epoch: [0]  [ 2350/10041]  eta: 1:36:43  lr: 0.000100  loss: 0.9090 (0.9166)  loss_mask: 0.0385 (0.0467)  loss_dice: 0.8704 (0.8699)  loss_mask_unscaled: 0.0385 (0.0467)  loss_dice_unscaled: 0.8704 (0.8699)  grad_norm: 0.0458 (0.0430)  time: 0.7553  data: 0.0498  max mem: 10720
Epoch: [0]  [ 2400/10041]  eta: 1:36:05  lr: 0.000100  loss: 0.9103 (0.9164)  loss_mask: 0.0379 (0.0465)  loss_dice: 0.8718 (0.8699)  loss_mask_unscaled: 0.0379 (0.0465)  loss_dice_unscaled: 0.8718 (0.8699)  grad_norm: 0.0464 (0.0430)  time: 0.7555  data: 0.0503  max mem: 10720
Epoch: [0]  [ 2450/10041]  eta: 1:35:28  lr: 0.000100  loss: 0.9030 (0.9162)  loss_mask: 0.0386 (0.0463)  loss_dice: 0.8613 (0.8699)  loss_mask_unscaled: 0.0386 (0.0463)  loss_dice_unscaled: 0.8613 (0.8699)  grad_norm: 0.0444 (0.0432)  time: 0.7565  data: 0.0505  max mem: 10720
Epoch: [0]  [ 2500/10041]  eta: 1:34:50  lr: 0.000100  loss: 0.9126 (0.9161)  loss_mask: 0.0377 (0.0462)  loss_dice: 0.8735 (0.8700)  loss_mask_unscaled: 0.0377 (0.0462)  loss_dice_unscaled: 0.8735 (0.8700)  grad_norm: 0.0375 (0.0432)  time: 0.7553  data: 0.0498  max mem: 10720
Epoch: [0]  [ 2550/10041]  eta: 1:34:13  lr: 0.000100  loss: 0.9001 (0.9159)  loss_mask: 0.0408 (0.0461)  loss_dice: 0.8608 (0.8698)  loss_mask_unscaled: 0.0408 (0.0461)  loss_dice_unscaled: 0.8608 (0.8698)  grad_norm: 0.0400 (0.0434)  time: 0.7552  data: 0.0498  max mem: 10720
Epoch: [0]  [ 2600/10041]  eta: 1:33:36  lr: 0.000100  loss: 0.9066 (0.9157)  loss_mask: 0.0398 (0.0459)  loss_dice: 0.8648 (0.8698)  loss_mask_unscaled: 0.0398 (0.0459)  loss_dice_unscaled: 0.8648 (0.8698)  grad_norm: 0.0449 (0.0436)  time: 0.7554  data: 0.0501  max mem: 10720
Epoch: [0]  [ 2650/10041]  eta: 1:32:59  lr: 0.000100  loss: 0.9123 (0.9156)  loss_mask: 0.0377 (0.0458)  loss_dice: 0.8743 (0.8698)  loss_mask_unscaled: 0.0377 (0.0458)  loss_dice_unscaled: 0.8743 (0.8698)  grad_norm: 0.0382 (0.0437)  time: 0.7564  data: 0.0501  max mem: 10720
Epoch: [0]  [ 2700/10041]  eta: 1:32:21  lr: 0.000100  loss: 0.9076 (0.9154)  loss_mask: 0.0387 (0.0457)  loss_dice: 0.8687 (0.8697)  loss_mask_unscaled: 0.0387 (0.0457)  loss_dice_unscaled: 0.8687 (0.8697)  grad_norm: 0.0361 (0.0439)  time: 0.7561  data: 0.0502  max mem: 10720
Epoch: [0]  [ 2750/10041]  eta: 1:31:44  lr: 0.000100  loss: 0.9065 (0.9152)  loss_mask: 0.0379 (0.0455)  loss_dice: 0.8677 (0.8697)  loss_mask_unscaled: 0.0379 (0.0455)  loss_dice_unscaled: 0.8677 (0.8697)  grad_norm: 0.0384 (0.0440)  time: 0.7568  data: 0.0499  max mem: 10720
